osm_id,name,operator,highway_type,highway_name,highway_ref,lat,lon
2603004544,State Highway 12A,,primary,State Highway 12A,SH12A,30.5579018,76.2367291
2604240789,SH10,,primary,SH10,SH10,30.2068751,76.2432961
2606203296,Toll Plaza Kumbalam,,trunk,Salem - Kochi - Kanyakumari Road,NH66,9.8953242,76.3134643
2611179255,Ballari Road,NHAI,trunk,Ballari Road,NH44,13.2011965,77.661284
2616359311,NH163,,trunk,NH163,NH163,17.4856617,78.8213216
2616372797,NH163,,trunk,NH163,NH163,17.4857491,78.8212744
2616372799,,,trunk,,,17.4858008,78.8212495
2616372801,,,trunk,,,17.4858533,78.8212305
2616372803,,,trunk,,,17.4859036,78.8212081
2616372806,,,trunk,,,17.485946,78.8211845
2616379257,,,trunk,,,17.4856177,78.8213409
2616379258,,,trunk,,,17.4855628,78.8213646
2616379259,,,trunk,,,17.4855115,78.8213856
2616379260,,,trunk,,,17.4854622,78.8214092
2619274063,,,,,,22.9666106,88.4031586
2635662902,Dhilwan,,trunk,GT Road;Sher Shah Suri Marg,NH3,31.4993711,75.3230199
2645719903,Ballari Road,,trunk,Ballari Road,NH44,13.2010756,77.6613787
2665218886,Bengaluru - Mangalore Highway,Karbylu (Bellur Cross),trunk,Bengaluru - Mangalore Highway,NH75,12.9626188,76.7704038
2667272737,Bangalore - Mangalore Highway,Doddakarenahalli (Neelmangala),trunk,Bangalore - Mangalore Highway,NH75,13.0681138,77.3606866
2678643841,SH61,,primary,SH61,SH61,24.2130279,78.2899839
2689800809,NH133,,trunk,NH133,NH133,24.5421832,86.9594116
2702748099,Tippusulthan Road,,secondary,Tippusulthan Road,Short Cut To ChamravattaM Palam From Chaliyam,11.1218795,75.8271869
2702748104,Tippusulthan Road,,secondary,Tippusulthan Road,,11.1219125,75.8272492
2737688106,Krishnaraja Sagara Road,,secondary,Krishnaraja Sagara Road,,12.4163858,76.5808792
2738257620,NH9,,trunk,NH9,NH9,28.7544901,76.7951649
2738257623,NH9,,trunk,NH9,NH9,28.7546269,76.7952651
2755776003,Devadar Bridge Toll Booth,,,,,10.964333,75.8882142
2784785423,Salem Villupuram,,trunk,Salem Villupuram,NH79,11.5924719,78.7808536
2784785484,Salem Villupuram,,trunk,Salem Villupuram,NH79,11.6616149,78.330637
2784785485,Salem Villupuram,,trunk,Salem Villupuram,NH79,11.6617888,78.3306962
2788335739,Allahabad Bypass Expressway,,motorway_link,Allahabad Bypass Expressway,,25.4922829,81.9983101
2822531452,Dhenkanal-Pandua-Kamakhyanagar Road,,secondary,Dhenkanal-Pandua-Kamakhyanagar Road,,20.7368904,85.5543863
2838378132,SH7,,primary,SH7,SH7,28.2625224,74.5650115
2840533145,NH48,,trunk,NH48,NH48,25.0827965,74.6245271
2840533146,NH48,,trunk,NH48,NH48,25.0828458,74.6242681
2848307330,NH48,,trunk,NH48,NH48,25.7566124,74.6310198
2848307331,NH48,,trunk,NH48,NH48,25.7566633,74.630865
2925614283,Dhaneshwar,,trunk,NH27,NH27,25.0727675,75.5985031
2937059513,Gamjal,,trunk,NH44,NH44,19.0265491,78.3625818
2937059514,Gamjal,,trunk,NH44,NH44,19.0266341,78.3628551
2953119370,NH67,,trunk,NH67,NH67,14.9874185,77.9152056
2954009657,Bangalore Mangalore Highway,Kirasave Toll Gate,trunk,Bangalore Mangalore Highway,NH75,12.9584358,76.6235008
2954631017,NH16,,trunk,NH16,NH16,19.6381743,85.1401475
2954631018,NH16,,trunk,NH16,NH16,19.6382453,85.1400335
2959660878,NH16,,trunk,NH16,NH16,20.539953,85.9635426
2959660880,NH16,,trunk,NH16,NH16,20.5401699,85.9634047
3120449395,Vaikundam Toll Gate,,,,,11.5136799,77.9236186
3126689201,Outer Ring Road,,trunk,Outer Ring Road,NH44,21.2445682,79.2490478
3126689202,Outer Ring Road,,trunk,Outer Ring Road,NH44,21.2446108,79.249184
3154811765,Ballary Ring Road,,tertiary,Ballary Ring Road,,15.1123383,76.9132122
3183366090,Makrauli Kalan,,trunk,NH709,NH709,28.9441981,76.6099488
3183366091,Makrauli Kalan,,trunk,NH709,NH709,28.944295,76.6096784
3212204657,,,primary,,,20.4535504,85.735064
3213054824,,,,,,20.9510498,77.7883364
3213054920,NH53,,trunk,NH53,NH53,21.0104097,77.8130062
3213054922,NH53,,trunk,NH53,NH53,21.0104947,77.8129337
3213150695,,,,,,21.0829097,78.0585635
3217786046,Dighal,,trunk,NH352,NH352,28.7774399,76.6213076
3217786047,Dighal,,trunk,NH352,NH352,28.77746,76.6214295
3227458797,Sardar Patel Ring Road,,trunk,Sardar Patel Ring Road,NH48,23.0962418,72.6862245
3227458798,Sardar Patel Ring Road,,trunk,Sardar Patel Ring Road,NH48,23.0962623,72.6863309
3243298600,Jalna Road,,trunk,Jalna Road,NH753A;NH752I,19.8668438,75.5059476
3267141657,NH47,,trunk,NH47,NH47,21.6936388,78.3900346
3267153899,,,tertiary,,,21.8397594,78.1201655
3267153909,,,tertiary,,,21.8410017,78.121038
3268367605,Keerampur Tollgate,,trunk,Kanyakumari Varanasi,NH44,11.1937814,78.1031392
3268367606,Keerampur Tollgate,,trunk,Kanyakumari Varanasi,NH44,11.1939624,78.1031312
3269618429,Bhandara Road,,trunk,Bhandara Road,NH53,21.1394933,79.3651481
3269618432,Bhandara Road,,trunk,Bhandara Road,NH53,21.1396103,79.3651502
3280223969,NH352,,trunk,NH352,NH352,28.2752105,76.613276
3280223970,NH352,,trunk,NH352,NH352,28.2752156,76.6133983
3294064418,NH40;NH544F,,trunk,NH40;NH544F,NH40;NH544F,14.9795888,78.5748732
3302116021,Lakhanpur/ Rajbagh,,unclassified,,,32.38176,75.5993459
3302277334,Batala Road,,trunk,Batala Road,NH54,31.7326925,75.0423276
3306683258,Ahmadabad Vadodara Expressway,,motorway,Ahmadabad Vadodara Expressway,NE1,22.9757151,72.650317
3306683259,Ahmadabad Vadodara Expressway,,motorway,Ahmadabad Vadodara Expressway,NE1,22.9758626,72.6504097
3316933054,NH16,,trunk,NH16,NH16,17.7474402,83.0690577
3324067893,NH544DD,,trunk,NH544DD,NH544DD,14.6985534,77.0044605
3353400706,Luharali,,trunk,NH34;NH334C,NH34;NH334C,28.4990797,77.6270734
3353400709,Luharali,,trunk,NH34;NH334C,NH34;NH334C,28.4993665,77.6273923
3415873800,Durgachak-City center Road,,secondary,Durgachak-City center Road,,22.0640267,88.0891654
3415898297,Balughata-City Center Road,,secondary,Balughata-City Center Road,,22.0641062,88.0891587
3444404208,NH116,,trunk,NH116,NH116,22.3354336,87.8693809
3444404210,NH116,,trunk,NH116,NH116,22.3354863,87.8695758
3447892790,Khalapur Toll Plaza,,motorway_link,,,18.8008662,73.2850323
3458097554,,,primary,,,8.3888905,77.0998135
3458097562,Salem - Kochi - Kanyakumari Road,,primary,Salem - Kochi - Kanyakumari Road,,8.3916705,77.0947032
3508293527,Toll Booth,,,,,31.6250199,75.6402656
3512712893,Ladpalwan,,,,,32.1978905,75.5335988
3521447032,NH65,,trunk,NH65,NH65,16.8850992,80.1606352
3521447033,NH65,,trunk,NH65,NH65,16.8849657,80.1605762
3599160231,Ballari Ring Road,,tertiary,Ballari Ring Road,63,15.1312555,76.8640663
3606516362,Shibpur Toll Plaza,,trunk,NH12,NH12,24.1507328,88.1863944
3610624025,,,motorway_link,,,12.8586859,77.5263449
3625824978,SH 30,,primary,SH 30,SH30,20.0016454,73.880005
3625824983,SH 30,,primary,SH 30,SH30,20.0017843,73.8800014
3637156556,Bijapur Road,,trunk_link,Bijapur Road,NH50,15.3238929,76.3037614
3637159690,Bijapur Road,,trunk_link,Bijapur Road,NH50,15.3228738,76.3033385
3644648303,BMC Road Toll,,tertiary,Ballari Ring Road,,15.1121983,76.9132264
3644655127,BMC Road Toll,,tertiary,Ballari Ring Road,,15.1313863,76.8641597
3656588467,NH47,,trunk,NH47,NH47,21.86369,77.9571623
3656588471,NH47,,trunk,NH47,NH47,21.8638006,77.9571193
3656677738,NH47,,trunk,NH47,NH47,22.9127582,72.9573538
3656677739,NH47,,trunk,NH47,NH47,22.9128383,72.9574598
3659069321,NH48,,trunk,NH48,NH48,19.097698,73.0717989
3667081532,NH48,Hebbalu Toll Gate,trunk,NH48,NH48,14.375494,76.1066811
3673479636,,,motorway_link,,,13.0796769,77.4245193
3673479646,,,motorway_link,,,13.0812254,77.4216756
3680503180,Bangalore Mangalore Highway,Kirasave Toll Gate,trunk,Bangalore Mangalore Highway,NH75,12.9582246,76.6236195
3693714754,Bengaluru - Mangalore Highway,Shanthigrama,trunk,Bengaluru - Mangalore Highway,NH75,12.9826038,76.2289567
3693714757,Bengaluru - Mangalore Highway,Shanthigrama,trunk,Bengaluru - Mangalore Highway,NH75,12.9827953,76.2291156
3730569160,Navayuga Devanhally/Sadahalli,,trunk,Ballari Road,NH44,13.1934043,77.6499176
3730694926,,,trunk,,,13.2008397,77.6615456
3736878493,NH715,,trunk,NH715,NH715,26.5675559,92.8694128
3751652091,Dabaspete - Hosur Highway,,trunk,Dabaspete - Hosur Highway,NH648,13.2711204,77.3481596
3752329634,NH216A,,trunk,NH216A,NH216A,16.7497048,81.7164301
3752329635,NH216A,,trunk,NH216A,NH216A,16.7498139,81.7164345
3752329636,Rasoiya Dhamna,,trunk,NH19,NH19,24.3236326,85.3881851
3752329637,Mohania,,trunk,NH19,NH19,25.188274,83.5615085
3758249702,Yamuna Expressway,,motorway_link,Yamuna Expressway,,28.1412127,77.5714779
3758249703,Yamuna Expressway,,motorway_link,,,28.1413695,77.5745511
3758265327,Yamuna Expressway,,motorway_link,Yamuna Expressway,,28.319363,77.552725
3759892857,Gulbarga - Solapur Highway,,trunk,Gulbarga - Solapur Highway,NH150,17.3752673,76.3409189
3800317221,Toll booth,,service,,,12.9579669,77.6483139
3826802612,Chaukadi,,trunk,NH27,NH27,26.7812689,82.4170677
3826802613,Chaukadi,,trunk,NH27,NH27,26.7813733,82.4170281
3862971494,Patas Toll Plaza,,trunk,NH65,NH65,18.4246165,74.4662639
3884882305,Grand Northern Trunk Road,,trunk,Grand Northern Trunk Road,NH16,13.2175295,80.1689847
3893674495,Bijapur Road,,trunk,Bijapur Road,NH50,15.3578951,76.3126731
3894539986,Bijapur Road,,trunk,Bijapur Road,NH50,15.3578441,76.3128939
3896846139,Parsoni Khem,,trunk,NH27,NH27,26.4516902,85.022647
3897173093,NH27,,trunk,NH27,NH27,26.2456806,92.5414966
3897173094,NH27,,trunk,NH27,NH27,26.2458836,92.5414003
3898546272,NH326A,,trunk,NH326A,NH326A,18.6198941,84.0411613
3902506021,Bijapur Road,,trunk,Bijapur Road,NH50,15.8193495,76.1750518
3909304481,Kozhikode - Kollegal Highway,,trunk,Kozhikode - Kollegal Highway,NH766,12.243604,76.8831888
3951682063,Mansar (Kamptee - Kanhan Bypass)/ Tekadi,,trunk,NH44;753,NH44;753,21.3823629,79.2533332
3953762458,Faridabad-Gurgaon Road,,primary,Faridabad-Gurgaon Road,MDR137,28.4115324,77.1665001
3953762459,Faridabad-Gurgaon Road,,primary,Faridabad-Gurgaon Road,MDR137,28.4118173,77.1667559
3957118786,Mansar (Kamptee - Kanhan Bypass)/ Tekadi,,trunk,NH44;753,NH44;753,21.3823192,79.2534828
4009677211,NH65,,trunk,NH65,NH65,17.5235128,78.273353
4053034608,,,primary,,,17.7139567,83.2123226
4086254150,Kannur-Calicut-Valanchery Highway,,trunk,Kannur-Calicut-Valanchery Highway,NH66,11.7918518,75.4540921
4086254151,Kannur-Calicut-Valanchery Highway,,trunk,Kannur-Calicut-Valanchery Highway,NH66,11.7919337,75.454208
4102450292,NH46,,trunk,NH46,NH46,23.1475423,77.4941779
4102450293,NH46,,trunk,NH46,NH46,23.1476615,77.4940997
4121092292,SH25,RIDCOR Ltd.,primary,SH25,SH25,27.922958,76.8390725
4121092293,SH25,RIDCOR Ltd.,primary,SH25,SH25,27.9230528,76.8389632
4121092921,SH25,,primary,SH25,SH25,28.1743607,76.8246141
4143908301,NH66,,trunk,NH66,NH66,13.1082361,74.7846559
4169528557,NH41,,trunk,NH41,NH41,22.93507,69.8024497
4169528558,NH41,,trunk,NH41,NH41,22.9352138,69.8023346
4249586013,Ranchi Bypass,,trunk,Ranchi Bypass,NH20,23.4051252,85.4679295
4271292155,Korlapadu Plaza,,trunk,NH65,NH65,17.1595714,79.4749246
4308409815,ORR,,motorway_link,ORR,ORR,17.4418496,78.6665189
4308409816,ORR,,motorway_link,ORR,ORR,17.4418189,78.6667228
4308409913,ORR,,motorway_link,ORR,ORR,17.5143712,78.647551
4308409915,ORR,,motorway_link,ORR,ORR,17.5146916,78.6484301
4308409947,ORR,,motorway_link,ORR,ORR,17.5163798,78.6464721
4308409949,ORR,,motorway_link,ORR,ORR,17.5166816,78.6474055
4308677451,Alipiri Toll Gate,,primary,First Ghat Road (Tirumala Tirupati Down Road),,13.6475379,79.4055335
4308788519,ORR,Hyderabad Metropolitan Development Authority,motorway_link,ORR,ORR,17.2030013,78.3995067
4308788532,ORR,Hyderabad Metropolitan Development Authority,motorway_link,ORR,ORR,17.2031151,78.3976085
4308788579,ORR,Hyderabad Metropolitan Development Authority,motorway_link,ORR,ORR,17.2039503,78.3997637
4308788891,ORR,Hyderabad Metropolitan Development Authority,motorway_link,ORR,ORR,17.204018,78.3979448
4310386237,ORR,Hyderabad Metropolitan Development Authority,motorway_link,ORR,ORR,17.4065609,78.3307202
4310386274,ORR,Hyderabad Metropolitan Development Authority,motorway_link,ORR,ORR,17.407655,78.3285957
4310386989,ORR,Hyderabad Metropolitan Development Authority,motorway_link,ORR,ORR,17.4078629,78.3295677
4310432934,ORR,,motorway_link,ORR,ORR,17.3715435,78.6808982
4310432935,ORR,,motorway_link,ORR,ORR,17.3716536,78.6818906
4310434999,ORR,,motorway_link,ORR,ORR,17.3741392,78.6823681
4310435000,ORR,,motorway_link,ORR,ORR,17.374344,78.6814212
4314601784,ORR,,motorway_link,ORR,ORR,17.5576171,78.3144684
4314601807,ORR,,motorway_link,ORR,ORR,17.5579297,78.3160144
4314601817,,Hyderabad Metropolitan Development Authority,motorway_link,,,17.5580541,78.3105295
4314601851,,Hyderabad Metropolitan Development Authority,motorway_link,,,17.5587114,78.3117738
4335283876,,,motorway_link,,,28.3109363,76.8948486
4335283878,,,motorway_link,,,28.3111015,76.8958329
4335357884,Thammanam - Pulleppady Road,,secondary,Thammanam - Pulleppady Road,,9.9829213,76.2906952
4361573691,,,motorway_link,,,28.1791393,77.0749996
4361573693,,,motorway_link,,,28.1792663,77.07502
4361579679,,,motorway_link,,,28.2194743,76.9971881
4361579680,,,motorway_link,,,28.2196072,76.9972394
4361921382,NH67,,trunk,NH67,NH67,15.4298859,74.5109557
4377499247,Ramayana,,trunk,NH9,NH9,29.1007551,75.8849411
4377499249,Ramayana,,trunk,NH9,NH9,29.1008754,75.8849614
4394517867,Toll Plaza,,trunk,NH9,NH9,28.937484,76.3999213
4420246547,Toll,,trunk,NH544,NH544,11.0950861,77.1514268
4420246548,Toll,,trunk,NH544,NH544,11.0952071,77.1513646
4572247238,SH59,,primary,SH59,SH59,23.0815043,75.817855
4572247351,SH59,,primary,SH59,SH59,23.0814271,75.8176478
4572247369,SH59,,trunk,SH59,SH59,23.1493484,75.7875897
4572247370,SH59,,trunk,SH59,SH59,23.1493947,75.7876864
4572508800,,,service,,,28.553352,77.0910399
4598318900,,,,,,20.5530841,78.9715045
4598364258,Borkhedi (Nagpur ByPass),,trunk,NH44,NH44,20.8547755,78.9630595
4601092018,Kondegaon Forest Gate,,tertiary,,,20.241034,79.3069558
4621077439,NH543,,trunk,NH543,NH543,21.635022,80.2460191
4625570752,Mulund-Airoli Toll Naka,,primary,Mulund - Airoli Link Road,,19.1535183,72.9658069
4644026833,Mulund-Airoli Toll Naka,,primary,Mulund - Airoli Link Road,,19.1532109,72.9657475
4646748607,,,tertiary,,,20.9532576,78.7081677
4667590579,Somna,,trunk,NH34,NH34,28.0627138,77.9459332
4667590580,Somna,,trunk,NH34,NH34,28.0628033,77.9460265
4690945395,MDR,,secondary,MDR,MDR,10.2161075,76.3731991
4712854259,Himmatnagar Bypass,,primary,Himmatnagar Bypass,SH9,23.592949,72.9451988
4721571085,Mundiyar,,trunk,NH27,NH27,25.2086641,77.1359306
4721571086,Mundiyar,,trunk,NH27,NH27,25.2086271,77.1360414
4766185725,,,track,,,28.7190452,80.0721053
4770048420,MP Integrated Border Check Post,,trunk,MP Integrated Border Check Post,NH543,21.6425482,80.2420439
4774989599,Madina Korsan,,trunk,NH9,NH9,28.9267232,76.4422612
4774989865,Toll Plaza,,trunk,NH9,NH9,28.9376325,76.3999033
4805031313,Dewas Toll Plaza,,,,,22.9751887,76.2187665
4826882773,Korlapadu Plaza,,trunk,NH65,NH65,17.1596929,79.474878
4838327094,,,motorway_link,,,27.0124654,78.9434946
4838327107,,,motorway_link,,,27.0135646,78.944605
4844510599,Rajiv Gandhi Sea Link,,motorway,Rajiv Gandhi Sea Link,,19.043502,72.8247602
4877281392,NH753A;NH752I,,trunk,NH753A;NH752I,NH753A;NH752I,19.8638303,75.8373745
4898053158,Dhilwan,,trunk,GT Road;Sher Shah Suri Marg,NH3,31.4992474,75.3230235
4937959865,,,motorway_link,,,12.850023,77.5906688
4939776939,NH135BG,,trunk,NH135BG,NH135BG,24.3492667,80.7788114
4964236572,,,,,,21.1841659,79.0321606
5103999360,"ECR Toll Plaza, Poonjeri",,primary,Old Mahabalipuram Road,SH49A,12.6154129,80.1698013
5120587284,,,motorway_link,,,28.1001756,77.3337239
5120587299,,,motorway_link,,,28.1015313,77.3346546
5120587535,Delhi Eastern Peripheral Expressway,,motorway,Delhi Eastern Peripheral Expressway,NE-2,28.0994005,77.3640352
5134741992,,,motorway_link,,,17.5945446,78.4077876
5134742543,,,motorway_link,,,17.5947537,78.4077968
5177728408,Agra Road,,trunk,Agra Road,NH848,19.2349646,73.0133167
5177728409,NH848,,trunk,NH848,NH848,19.2350933,73.0132063
5246332690,,,secondary,,,22.7524912,69.6803033
5306747397,NH53,,trunk,NH53,NH53,21.3532279,83.6841677
5306747411,Chuipali toll gate,,trunk,NH53,NH53,21.2997542,82.942796
5306747412,NH53,,trunk,NH53,NH53,21.2269731,82.4224529
5312515842,Tuticorin Bypass,,trunk,Tuticorin Bypass,NH38,8.7575067,78.1595595
5312516444,,,,,,8.7555034,78.0652142
5312724786,Tuticorin Bypass,,trunk,Tuticorin Bypass,NH38,8.7576713,78.1595661
5338903806,NH53,,trunk,NH53,NH53,21.0904065,72.922458
5338903807,NH53,,trunk,NH53,NH53,21.0905687,72.9225231
5339749822,NH47,,trunk,NH47,NH47,22.792398,73.5332925
5339749831,NH47,,trunk,NH47,NH47,22.7921572,73.5332343
5343706409,Trichy - Madurai highway,,trunk,Trichy - Madurai highway,NH38,10.6412294,78.5814218
5376864081,Chennai Bypass,,trunk,Chennai Bypass,,13.1367397,80.1817596
5376864082,Chennai Bypass,,trunk,Chennai Bypass,,13.1363223,80.1817502
5378919830,Rahanka Toll,,motorway,,,27.2022182,78.1147646
5378919831,Rahanka Toll,,motorway,Agra Ring Road,,27.2022159,78.1144639
5378919832,Toll,,motorway,Yamuna Expressway,,28.1144332,77.5752359
5378919833,Toll,,motorway,Yamuna Expressway,,28.1144776,77.5749816
5384775249,Panthangi Toll Plaza,,trunk,NH65,NH65,17.2326798,78.9604454
5393663610,NH51,,trunk,NH51,NH51,20.961291,70.334454
5422183562,Bypass,,primary,Bypass,SH12,25.9843452,75.170426
5446690412,Akhepura,,trunk,NH52,NH52,27.5080467,75.3442912
5446690435,Akhepura,,trunk,NH52,NH52,27.5079135,75.3442228
5447681512,NH52,,trunk,NH52,NH52,27.7257105,75.0761255
5448264919,Nimbahera Bypass,,trunk,Nimbahera Bypass,NH156,24.5949044,74.7117616
5448265121,Nimbahera Bypass,,trunk,Nimbahera Bypass,NH156,24.5950483,74.7116918
5450209783,NH40,,trunk,NH40,NH40,15.7408562,78.0707247
5450338497,NH40;NH544F,,trunk,NH40;NH544F,NH40;NH544F,14.5135121,78.7912119
5450340542,NH40;NH544F,,trunk,NH40;NH544F,NH40;NH544F,14.5134641,78.7909927
5455000854,Durg Bypass Road,,trunk,Durg Bypass Road,NH53,21.2143803,81.2879869
5456719221,NH48,,trunk,NH48,NH48,22.45333,73.0704243
5457291048,NH53,,trunk,NH53,NH53,21.1348882,73.4784425
5457291087,NH53,,trunk,NH53,NH53,21.1350709,73.4783728
5474213495,NH54,,trunk,NH54,NH54,30.8266634,74.9162489
5474895903,Tendua (Gorakhpur Bypass),,trunk,Gorakhpur Bypass,NH27,26.7241405,83.2744941
5474895937,Tendua (Gorakhpur Bypass),,trunk,Gorakhpur Bypass,NH27,26.7239632,83.2743855
5474902672,NH54,,trunk,NH54,NH54,31.3700861,74.9548345
5474902799,NH54,,trunk,NH54,NH54,31.3700902,74.9550219
5476526283,Batala Road,,trunk,Batala Road,NH54,31.7325699,75.0424244
5478132652,NH22,,trunk,NH22,NH22,25.8028475,85.2835338
5478143450,NH22,,trunk,NH22,NH22,25.8029594,85.2833376
5479853416,Vighaket,,trunk,NH44,NH44,24.7895982,78.4487988
5479853417,Vighaket,,trunk,NH44,NH44,24.7888981,78.4481482
5480054956,Navayuga Devanhally/Sadahalli,,trunk,Ballari Road,NH44,13.1937291,77.6497301
5480054957,Amakathadu,,trunk,NH44,NH44,15.4864517,77.9010596
5480054958,Amakathadu,,trunk,NH44,NH44,15.4864238,77.9011963
5485192458,NH9,,trunk,NH9,NH9,29.5326367,75.2031974
5485192488,NH9,,trunk,NH9,NH9,29.5324733,75.2032269
5485942700,NH162,,trunk,NH162,NH162,26.0636529,74.0594316
5485942730,NH162,,trunk,NH162,NH162,26.0635035,74.0594557
5486016917,NH162,,trunk,NH162,NH162,25.8297261,73.4598785
5486016921,NH162,,trunk,NH162,NH162,25.8296382,73.459886
5486098692,NH62,,trunk,NH62,NH62,25.3712235,73.2013471
5486098694,NH62,,trunk,NH62,NH62,25.3711189,73.2015959
5486256289,NH62,,trunk,NH62,NH62,25.0334837,72.9436432
5486258045,NH62,,trunk,NH62,NH62,25.0336368,72.9434822
5486314545,NH62,,trunk,NH62,NH62,26.0184674,73.0886359
5486314548,NH62,,trunk,NH62,NH62,26.0185558,73.0888008
5486314909,NH62,,trunk,NH62,NH62,25.8241503,73.233391
5486314910,NH62,,trunk,NH62,NH62,25.8241705,73.233501
5486809116,Fatehpur,,trunk,NH27,NH27,25.1217266,76.5731634
5486809450,Rithola,,trunk,Chittaurgarh Bypass,NH48,24.8501337,74.5821167
5486809451,Rithola,,trunk,Chittaurgarh Bypass,NH48,24.8500417,74.5822741
5488355103,,,trunk,,,24.5369653,81.3493666
5488355197,,,trunk,,,24.5370263,81.3492995
5489300579,Babina,,trunk,NH44,NH44,25.2169105,78.4645836
5489300580,Babina,,trunk,NH44,NH44,25.2169365,78.4644376
5489300581,Simliya,,trunk,NH27,NH27,25.1698492,76.1305529
5489300586,NH23,,trunk,NH23,NH23,26.5371775,77.0860327
5489581013,Madina Korsan,,trunk,NH9,NH9,28.9268561,76.4422738
5489581015,Dahar,,trunk,NH709,NH709,29.3192347,76.9184469
5489581016,Dahar,,trunk,NH709,NH709,29.3191251,76.9185137
5489581017,Gharaunda (Karnal),,trunk,Grand Trunk Road,NH44,29.5844019,76.9790092
5489581019,Sambhu (Ghaggar),,trunk,Grand Trunk Road,NH44,30.4039019,76.7368532
5489581020,Sambhu (Ghaggar),,trunk,Grand Trunk Road,NH44,30.4038313,76.7360486
5489723741,Joya,,,,,28.8363387,78.4206133
5489723742,Joya,,,,,28.8362324,78.4206298
5489723743,Brijghat,,trunk,NH9,NH9,28.7679057,78.1082436
5489723744,Brijghat,,trunk,NH9,NH9,28.7677932,78.1082116
5489723747,Siwaya,,trunk,Meerut Bypass,NH334,29.0956163,77.711052
5489723748,Siwaya,,trunk,NH334,NH334,29.0956238,77.7109204
5489723749,Lasedi,,trunk,NH52,NH52,28.7120108,75.4815866
5489723750,Chaudhriwas,,trunk,NH52,NH52,28.9980908,75.6045359
5489756167,Triyakhetal,,trunk,NH530,NH530,28.4803073,79.2838991
5489756185,Triyakhetal,,trunk,NH530,NH530,28.4802884,79.2836778
5489767121,Madrak,,trunk,NH509,NH509,27.804033,78.087012
5491933133,Tundla,,trunk,NH19,NH19,27.2184797,78.2724083
5491933134,Tundla,,trunk,NH19,NH19,27.2181126,78.2722982
5492020855,Barajod (Bara),,trunk,NH19;NH27,NH19;NH27,26.385291,80.0190694
5492020856,Barajod (Bara),,trunk,NH19;NH27,NH19;NH27,26.3853889,80.0190068
5492041457,Rajapur Maksudan,,motorway_link,Allahabad Bypass Expressway,,25.5917761,81.8416935
5492041458,Rajapur Maksudan,,motorway_link,,,25.5918725,81.8440067
5492041459,Rajapur Maksudan,,motorway_link,,,25.5896044,81.8431107
5492041460,Rajapur Maksudan,,motorway_link,Allahabad Bypass Expressway,,25.5895183,81.8410112
5492070184,Handia/Sujala,,motorway,Allahabad Bypass Expressway,NH19,25.3787045,82.1568266
5492070185,Handia/Sujala,,motorway,Allahabad Bypass Expressway,NH19,25.378765,82.1566468
5492070986,Allahabad Bypass Expressway,,motorway_link,Allahabad Bypass Expressway,,25.4899434,81.9971046
5492070987,Allahabad Bypass Expressway,,motorway_link,Allahabad Bypass Expressway,,25.4910615,81.9960333
5492184983,Beliyad,,trunk,NH19,NH19,23.7638872,86.7987893
5492184986,Ghanghri,,,,,24.0301149,85.9487631
5492184987,Ghanghri,,,,,24.0300708,85.9482991
5492185786,Lalanagar,,trunk,NH19,NH19,25.2682211,82.4858538
5492185787,Lalanagar,,trunk,NH19,NH19,25.2674186,82.4889331
5493116313,NH44,,trunk,NH44,NH44,32.0616133,75.6144002
5493116314,NH44,,trunk,NH44,NH44,32.0616156,75.6142694
5493116848,Lakhanpur/ Rajbagh,,service,,,32.3824137,75.6036665
5493116850,Lakhanpur/ Rajbagh,,trunk,NH44,NH44,32.3824644,75.5987477
5493117437,Ban Toll Plaza,,trunk,NH44,NH44,32.8390241,74.9404945
5493117438,Ban Toll Plaza,,trunk,NH44,NH44,32.8389968,74.9402989
5493117439,Nashri,,tertiary,,,33.1745204,75.3014055
5493117440,Kachkoot,,trunk,NH44,NH44,33.8744627,75.0433644
5493117441,Kachkoot,,trunk,NH44,NH44,33.8743181,75.0431984
5493331504,NH44,,trunk,NH44,NH44,31.62382,75.6404872
5493362655,Gharaunda (Karnal),,trunk,Grand Trunk Road,NH44,29.5810543,76.9784212
5493368849,Bhagan Toll Plaza,,,,,29.0530943,77.0655023
5493839337,Gwalior Bypass (Mehra),,trunk,Gwalior Bypass,NH44,26.1974778,78.2408038
5493839338,Gwalior Bypass (Mehra),,trunk,NH44,NH44,26.197536,78.240739
5493839347,Raibha,,,,,27.1776076,77.8112818
5494058135,Allonia,,trunk,NH44,NH44,22.269708,79.5450541
5494058136,Allonia,,trunk,NH44,NH44,22.2696961,79.5451713
5494058920,Titarpani,,,,,23.2338552,79.0471692
5494058926,Chitora,,trunk,NH44,NH44,23.7253857,78.8092163
5494058927,Chitora,,trunk,NH44,NH44,23.7253802,78.8090913
5494427772,Outer Ring Road,,trunk,Outer Ring Road,NH44,21.0281517,79.0690369
5494427773,Outer Ring Road,,trunk,Outer Ring Road,NH44,21.0282833,79.0689322
5494586896,Daroda,,trunk,NH44,NH44,20.4505936,78.7553534
5494586897,Daroda,,trunk,NH44,NH44,20.4506729,78.755268
5494587110,Borkhedi (Nagpur ByPass),,trunk,NH44,NH44,20.8548212,78.9629094
5494733773,Manoharabad,,trunk,NH44,NH44,17.8011605,78.4717377
5494733774,Manoharabad,,trunk,NH44,NH44,17.8011379,78.4716024
